submission,_elapsed,ip_address,user_agent,orig,userid,lastupdated,mygroup,status,om1,om2,sl1,sl2,sl3,sl4,topic,numcompleted,teacher,typedelib,uniqueid,pips1,pips2,pips3,pips4,similar,pips5
1,162418,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623449,1623449,1548883912,,,37,29,62,36,54,38,6,3,2,3,c02042005,70,37,56,54,42,66
1,331344,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623430,1623430,1548883925,,,66,92,97,75,50,80,4,3,2,1,o20031314,46,50,44,47,17,64
1,240440,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1623444,1623444,1548883946,,,69,67,67,66,61,83,5,3,11,1,"Reyli, June 15 2005",30,0,79,75,27,42
1,286961,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623441,1623441,1548883964,,,56,55,50,50,47,46,4,3,2,1,R13262005,81,50,50,50,50,50
1,216782,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1623450,1623450,1548883982,,,100,51,66,69,0,68,4,3,2,1,a073005,100,16,51,100,46,100
1,199144,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623443,1623443,1548884005,,,100,100,100,100,100,100,4,3,2,1,o03102005,100,0,100,100,50,50
1,453159,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623431,1623431,1548884072,,,50,70,99,79,98,100,4,3,2,1,E04012005,100,0,100,4,20,50
1,234535,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10718.88.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.118 Safari/537.36",1623454,1623454,1548884088,,,54,53,48,50,53,53,4,3,2,1,NK060602005,4,47,57,51,52,53
1,324927,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623453,1623453,1548884171,,,73,59,70,65,61,66,4,3,2,1,m03122004,100,0,50,86,50,50
1,313356,166.113.128.113,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623460,1623460,1548884812,,,93,95,95,100,96,98,4,3,2,3,n08022005,95,7,93,96,35,64
1,495863,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623472,1623472,1548887181,,,72,71,93,81,68,72,4,3,2,1,l01012005,73,33,81,72,85,58
1,130423,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623473,1623473,1548887272,,,69,83,100,84,43,100,4,1,2,2,s07161991,66,33,100,66,83,50
1,102259,166.113.128.70,"Mozilla/5.0 (X11; CrOS x86_64 11151.113.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.127 Safari/537.36",1623474,1623474,1548887274,,,100,100,100,84,100,100,4,3,2,1,,100,25,100,100,51,63
1,92810,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623475,1623475,1548887360,,,23,15,50,67,34,71,4,3,2,1,s01222005,63,29,100,85,100,69
1,73637,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1623487,1623487,1548887438,,,100,100,100,100,100,100,4,3,2,1,c05052005,100,100,100,100,100,100
1,89564,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10718.88.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.118 Safari/537.36",1623484,1623484,1548887438,,,100,18,91,99,100,100,4,3,2,1,sjgfu23q,50,50,50,50,50,100
1,145382,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623477,1623477,1548887440,,,64,62,11,50,61,78,4,3,2,1,n121604,48,36,40,44,50,64
1,126284,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623478,1623478,1548887450,,,64,72,86,70,81,62,4,3,2,1,,100,7,71,58,69,21
1,180308,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10718.88.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.118 Safari/537.36",1623476,1623476,1548887468,,,85,78,94,80,86,81,4,3,2,1,v11162004,78,72,84,75,52,76
1,119301,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623485,1623485,1548887473,,,69,74,100,64,44,100,4,3,2,1,,72,0,69,72,50,50
1,95043,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1623493,1623493,1548887493,,,76,100,46,100,58,100,NULL,3,2,1,c06162005,81,21,97,43,79,59
1,160585,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.78.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.120 Safari/537.36",1623483,1623483,1548887506,,,100,100,80,82,78,84,4,3,2,1,j05262005,73,19,76,91,33,76
1,166970,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623482,1623482,1548887509,,,81,73,90,83,92,66,4,2,NULL,1,m08062005,80,50,74,89,47,75
1,175557,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623479,1623479,1548887509,,,97,76,69,100,50,80,4,3,2,1,i04162005,100,2,2,100,50,86
1,194540,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623480,1623481,1548887528,,,100,50,50,100,50,100,4,3,2,1,k12012004,100,0,50,100,50,50
1,36062,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623494,1623494,1548887587,,,78,84,90,86,54,81,4,3,2,1,a082905,95,3,100,81,8,11
1,181553,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623492,1623492,1548887578,,,50,16,78,80,10,58,4,3,2,1,r07242004,92,4,50,90,75,64
1,201728,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623488,1623490,1548887591,,,100,82,100,100,28,97,4,3,2,1,r08192004,100,0,0,100,29,55
1,203717,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623489,1623489,1548887592,,,100,100,100,100,100,100,4,3,2,1,a10402004,100,18,100,100,50,39
1,144318,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623496,1623496,1548887612,,,25,52,73,68,50,56,4,1,2,1,y09272004,100,25,55,83,21,45
1,157140,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623500,1623500,1548887699,,,87,99,96,97,97,98,4,3,2,1,R03082005,88,5,94,97,3,68
1,307357,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623495,1623495,1548887741,,,70,91,50,100,73,92,4,3,2,1,d10282004,89,0,78,100,9,46
1,214056,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623499,1623499,1548887754,,,63,66,80,63,64,76,4,3,2,2,a08232005,74,19,3,100,6,69
1,145602,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623503,1623503,1548887864,,,78,100,100,100,100,100,4,3,2,1,m08232005,91,28,68,75,27,59
1,184730,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623504,1623504,1548887886,,,81,75,16,87,75,73,4,3,2,1,m07062005,30,0,64,81,13,14
1,363624,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623498,1623498,1548887901,,,80,47,100,100,50,100,4,3,2,1,a03142005,100,0,51,100,25,80
1,467395,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10575.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36",1623497,1623497,1548887971,,,82,35,90,64,31,36,4,3,2,1,m07182004,83,36,100,95,23,58
1,145771,166.113.128.70,"Mozilla/5.0 (X11; CrOS armv7l 10895.56.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.95 Safari/537.36",1623508,1623508,1548888084,,,50,50,49,24,100,100,4,3,2,1,e03102005,100,50,50,100,100,50
1,146594,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623531,1623531,1548891339,,,77,58,38,72,74,67,4,1,2,2,z11171986,72,56,68,67,92,76
1,319796,71.33.163.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623540,1623540,1548893132,,,60,68,93,75,56,57,4,2,2,2,p09051949,86,57,100,100,67,0
1,152433,73.78.233.221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15",1623590,1623590,1548901845,,,100,65,100,81,100,100,4,1,2,2,e03061976,50,50,100,66,20,50
1,60050,97.118.192.69,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623622,1623622,1548906257,,,82,84,84,81,80,80,4,1,2,2,a01201978,82,10,88,77,82,81
1,423107,73.95.202.246,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623637,1623637,1548909591,,,78,1,70,92,70,78,4,1,2,2,B06251974,83,0,80,100,25,21
1,150178,73.181.87.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623661,1623661,1548914757,,,89,85,100,93,73,72,4,1,2,2,M05291976,100,89,100,100,52,50
1,421222,166.113.128.70,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:64.0) Gecko/20100101 Firefox/64.0,1623713,1623713,1548944472,,,59,60,62,73,32,42,4,1,2,2,b02111961,64,85,14,61,76,51
1,321096,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623716,1623716,1548945138,,,100,100,100,90,100,100,4,3,2,1,d09301953,100,0,100,100,92,50
1,162452,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",1623718,1623718,1548945240,,,66,65,68,68,38,65,4,1,2,2,l06281970,36,61,50,34,69,70
1,403476,166.113.128.20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623728,1623728,1548945927,,,85,65,94,100,57,50,4,1,2,2,e08151978,50,50,55,69,50,83
1,101437,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",1623751,1623751,1548949261,,,95,95,94,94,90,94,4,1,2,2,c12061971,100,9,50,92,50,50
1,1066356,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623774,1623774,1548951117,,,72,83,75,50,91,50,4,1,2,2,b05291980,71,32,70,50,50,93
1,136617,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623779,1623779,1548951936,,,87,72,50,35,36,66,4,1,2,2,e04231976,30,68,100,37,63,64
1,225020,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623788,1623788,1548953300,,,59,82,59,85,50,78,2,1,3,3,j06042002,77,30,60,56,50,73
1,240520,50.7.8.26,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623789,1623789,1548953323,,,92,92,89,84,99,90,2,1,3,3,a12052001,78,13,84,100,14,54
1,101341,169.57.0.201,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1",1623790,1623790,1548953447,,,73,63,96,73,50,69,2,1,3,3,R08072002,60,19,74,28,67,57
1,122001,174.217.11.31,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623791,1623791,1548953501,,,69,81,100,67,67,28,2,1,3,3,r11282001,50,77,68,23,69,100
1,217573,205.202.243.55,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623797,1623797,1548955846,,,51,50,70,75,68,75,2,1,3,3,M110501,84,75,81,67,97,81
1,146823,174.217.36.12,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.76 Mobile Safari/537.36",1623802,1623802,1548957611,,,87,82,70,83,50,82,2,1,3,3,A12032001,70,62,81,60,75,50
1,179399,159.203.28.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623818,1623818,1548960668,,,79,76,100,100,100,70,2,1,3,3,t11072001,100,0,80,100,70,50
1,196740,174.217.28.110,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623822,1623822,1548961578,,,78,63,67,70,44,67,2,NULL,3,3,K09192002,79,82,50,77,50,29
1,178477,205.202.243.55,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1623827,1623827,1548961606,,,48,64,68,90,74,92,2,1,3,3,a09032002,62,64,96,92,56,76
1,135518,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623833,1623833,1548961627,,,90,88,73,97,80,93,2,1,3,3,r08072002,72,19,100,44,66,53
1,181822,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623829,1623829,1548961639,,,100,100,85,100,83,100,2,1,3,3,m12092001,88,43,100,100,70,92
1,242812,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623830,1623830,1548961710,,,69,100,87,84,79,100,2,1,3,3,c021902,40,45,79,68,63,66
1,221662,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623855,1623855,1548963248,,,100,80,100,100,100,100,4,1,2,3,j09301973,88,11,50,100,20,13
1,137166,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36",1623869,1623869,1548965985,,,69,48,82,85,72,80,2,1,3,3,m09052001,61,12,86,84,80,48
1,147624,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623873,1623873,1548966417,,,80,100,100,100,100,94,2,1,3,3,t10282001,94,0,100,91,59,50
1,183805,66.87.142.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1",1623891,1623891,1548969720,,,85,100,86,80,16,25,2,1,3,3,m02262002,35,0,0,100,67,25
1,107085,67.3.170.46,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1",1623893,1623893,1548969919,,,50,84,86,50,62,74,2,1,3,3,k01/10/2001,86,7,50,90,70,74
1,95614,72.210.85.203,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1623898,1623898,1548971016,,,43,94,80,67,58,73,2,1,3,3,l09032002,53,58,57,60,66,54
1,165025,97.119.12.5,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1",1623902,1623902,1548972199,,,84,100,100,74,58,87,2,1,3,3,e04232002,94,14,87,98,59,91
1,122820,205.202.243.138,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623910,1623910,1548973199,,,79,62,75,50,100,69,2,1,3,3,g05062002,97,21,100,100,49,49
1,143369,67.3.129.218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.3 Safari/605.1.15",1623916,1623916,1548975478,,,100,100,100,100,78,89,2,1,3,3,e07102001,58,87,100,52,100,100
1,186507,205.202.243.140,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36",1623927,1623927,1548978025,,,71,28,64,64,42,57,2,1,3,3,j04092002,60,15,69,67,50,50
1,331860,205.202.243.138,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623955,1623955,1548984652,,,68,52,69,69,71,55,2,1,3,3,m06282002,69,31,31,61,61,65
1,187197,205.202.243.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1623958,1623958,1548985765,,,100,0,100,100,31,100,2,1,3,3,m10222001,100,0,100,100,34,81
1,141978,205.202.243.139,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36",1623966,1623966,1548988918,,,50,63,74,22,100,14,2,1,3,3,c11032001,89,11,100,100,50,100
1,127415,174.71.46.206,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/71.0.3578.89 Mobile/15E148 Safari/605.1",1623978,1623978,1548992033,,,81,81,92,87,50,72,2,1,3,1,J08192002,76,31,88,84,38,50
1,113743,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36",1624026,1624026,1549028208,,,40,64,63,74,28,59,2,1,3,3,k06252002,29,44,62,18,100,86
1,256979,174.217.0.237,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1624055,1624055,1549032528,,,100,100,100,100,100,94,2,1,3,3,K10242001,100,13,100,100,50,100
1,214105,165.227.62.89,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 Mobile/15D100 Safari/604.1",1624067,1624067,1549039217,,,50,60,67,82,50,71,2,1,3,3,L07252002,81,23,93,84,60,88
1,172511,205.202.243.55,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",1624068,1624068,1549039303,,,100,58,58,74,67,63,2,1,3,3,l06112002,65,65,100,100,81,50
1,205227,107.77.173.10,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",1624069,1624069,1549039397,,,71,66,77,70,58,71,2,1,3,3,s11152002,67,62,28,43,70,76
1,320987,205.202.243.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",1624096,1624096,1549041193,,,61,54,60,60,60,59,2,1,3,3,L06042002,41,56,100,100,35,43
1,82889,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.81 Safari/537.36",1624101,1624101,1549042525,,,100,77,58,69,100,73,4,3,2,1,c03052005,90,3,73,93,16,58
1,54831,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299",1624105,1624105,1549042647,,,98,97,96,96,96,98,4,3,2,1,l05172005,100,4,100,98,50,50
1,111274,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624104,1624104,1549042701,,,0,13,25,22,24,64,4,3,2,1,z07182005,73,36,38,68,77,59
1,115939,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624106,1624106,1549042717,,,66,55,66,59,50,60,4,3,2,1,l02222005,57,50,57,59,51,100
1,152398,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624103,1624103,1549042717,,,70,72,78,76,75,70,4,3,2,1,n10192004,76,31,61,83,71,61
1,119860,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624108,1624108,1549042729,,,35,69,43,33,78,31,4,3,2,1,m09212005,32,40,41,37,65,62
1,100534,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624112,1624112,1549042736,,,100,100,100,100,100,100,4,3,2,1,a03052005,100,0,100,100,0,100
1,105579,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624111,1624111,1549042739,,,41,73,80,55,68,56,4,3,2,1,l02282005,59,56,29,86,86,100
1,212739,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624102,1624102,1549042759,,,93,81,100,100,95,100,4,3,2,1,k10242004,100,1,100,100,2,0
1,157615,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624107,1624107,1549042765,,,81,83,90,85,88,89,4,3,2,1,c03172005,97,6,72,95,17,73
1,133720,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624110,1624110,1549042766,,,100,100,100,100,100,100,4,3,2,1,r04212005,100,0,100,100,30,50
1,114577,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624113,1624113,1549042769,,,52,100,75,69,68,79,4,3,2,1,d03212005,66,50,78,81,50,59
1,65415,166.113.128.70,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",1624119,1624119,1549042824,,,81,91,91,92,79,94,4,3,2,1,o09072005,95,10,94,82,55,80
